,price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
1969,5000000,"Chi 5, Greater Noida, Delhi NCR",1492,28.432094,77.506766,3,2,3,Ready to Move,Resale,,Unfurnished,,Pari chowk 3 kms,Individual House,"
                    
                    
                    
                       This spacious Multistorey Apartment is located at 11th floor in a tower of total 14 floors. The age of construction for this apartment Multistorey Apartment is Less than 5 years.
                    
                ",3351.206434
1970,6950000,"Vaishali Ghaziabad, Sector 1 Vaishali, Ghaziabad, Delhi NCR",1800,28.63620949,77.43357086,4,3,1,Ready to Move,Resale,1,Semi-Furnished,,Max Hospital,Flat,"
                    
                    
                    
                       4 BHK flat for sale with modular kitchen and attached bathroom
                    
                ",3861.111111
1971,6800000,"V1V1 A first floor Nikunj apartment gajju Katra viswas nagar near Baburam school shadara, Vishwas Nagar, New Delhi - East, Delhi NCR",900,28.66748047,77.29086304,3,2,2,Ready to Move,Resale,2,Furnished,1,near by baburam school,Individual House,"


                                The Expected price for the Home is 68 Lac. It has 100. 0 Sq-yrd of covered area. This one is a 3 bed room apartment located in Vishwas Nagar. It is situated on 2 level of the 4 floors and is also well ventilated. The Home consists of 2 bathroom and also has 2 balconies.
                            
more

",7555.555556
1972,7000000,"J Block, High Bird, Indirapuram, Ghaziabad, Delhi NCR",1769,28.6426998,77.3847126,3,3,3,Ready to Move,Resale,,,,jaipuria mall,Individual House,"
",3957.037875
1973,15000000,"Shalimar bagh, New Delhi - North, Delhi NCR",1350,28.71558952,77.15750122,3,3,,Ready to Move,Resale,,Furnished,,,Flat,"
                    
                    
                    
                       Builder floor apartment is available for sale. It is a good location property. Please contact for more details.
                    
                ",11111.11111
1974,4600000,"E25, Dairy road Adarsh nagar, Adarsh Nagar, New Delhi - North, Delhi NCR",720,28.72138977,77.17475128,3,2,,Ready to Move,Resale,,Furnished,0,Located in vicinity of majlis park matro station and adarsh nagarMetro,Flat,"
                    
                    
                    
                       Builder floor apartment is available for sale. It has covered area 720 sq-ft, it is a good location property. Please contact for more details.
                    
                ",6388.888889
1975,3800000,"Sector 85, Faridabad, Sector 85, Faridabad, Delhi NCR",1200,28.41049632,77.35810786,3,2,2,Ready to Move,Resale,1,,,,Flat,"


                                 It is a 3 bed room apartment in BPTP Park Elite Floors, Sector 85. Expected price for this Flat is 38 Lac. With views of mainroad this Flat is well adorned with modern facilities like AC, Swimming Pool, Private Terrace/Garden, Reserved Parking and Lift. You will also get Study. The Flat consists of 2 bathroom and also has 2 open balconies. It is located on 2nd floor of the 3 floors in the tower and is airy and spacious. It offers 1200 Sq-ft of covered area. The Flat is Unfurnished and offers Wooden and Vitrified flooring. 
                            
more

",3166.666667
1976,6500000,"Sector 37C, Gurgaon, Delhi NCR",1280,28.455151,76.98642,2,2,4,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                        It's a 15th floor Multistorey Apartment in a building of total 18 floors. The location has easy access to, Ujjawal Nursing Home (0 km ), Gurgaon Central Cooperative Bank (1 km ), British World Wide India (1 km ) and Central Mall (5 km ). 
                    
                ",5078.125
1977,2800000,"Hare krishna appartment 500 m away from sec-14 metro station, Bharat vihar, Bharat Vihar, New Delhi - Dwarka, Delhi NCR",750,28.6084745,77.0285001,2,2,2,Ready to Move,Resale,,Semi-Furnished,,sec-14 metro station,Individual House,"
                    
                    
                    
                       well known and prime location just 500 m walking distance from the sec-14 metro station
                    
                ",3733.333333
1978,6200000,"Sector 37D, Gurgaon, Delhi NCR",1185,28.448796,76.972154,3,3,,Ready to Move,Resale,,,,,Individual House,"


                                Gracefully constructed & intelligently planned, here is the most enthralling 3BHK flat up for sale and is located in one of the high-end societies named as Ramprastha The Atrium in Sector 37D, Gurgaon. So, why wait??? Seize this property quickly to lead a comfortable lifestyle forever…!Property SpecificationsSpanning across 1185sqft of a super area, this alluring flat is completely ready to move with your beloved ones and is ideally positioned on the 9th floor of the 13-storey building.Exquisitely planned, this unfurnished flat comprises 3 bedrooms, 3 bathrooms, 2 balconies, an L-shaped living cum dining area and regular kitchen with a granite platform & sink unit.All the bedrooms are comfy and can be tailored as per your choices & requirements. Of the 3 western themed bathrooms, 2 are attached to the bedrooms and 1 is common.  Overlooking the mesmerizing views of the lush greenery, 1 balcony is connected to the master bedroom and 1 balcony is aligned with the living room. To give an aesthetic look, all the rooms are embellished with the vitrified tiles on the flooring.FacilitiesThe innovative amenities/facilities like a visitor, reserved & covered parking, kids play area, bar/lounge, swimming pool, club house, gymnasium, vaastu compliant, park, flower gardens, outdoor tennis courts, rainwater harvesting, 2 lifts, waste disposal, DTH television facility, fire fighting equipment, water storage, 24hours water supply, 100% power backup, PNG, maintenance staff, security guard and CCTV cameras are available in this imperial society.LocalityAll the essential civic utilities like prominent schools, reputed hospitals, famous shopping malls, supermarkets, local market, grocery stores, chemical stores, daily need shops, renowned banks, ATM centers, the upcoming metro station, the railway station and several modes of transportation like autos, buses & taxis are accessible within a periphery of 2 to 5kms from this residential property.

more

",5232.067511
1979,11400000,"Sector 70, Gurgaon, Delhi NCR",1830,28.3974945,77.0228155,3,3,,Ready to Move,Resale,,Semi-Furnished,,,Flat,"
",6229.508197
2099,11500000,"Sector 21, Noida, Sector 21A, Noida, Delhi NCR",1750,28.58960724,77.33644104,4,4,2,Ready to Move,Resale,161,Unfurnished,0,Mother dairy,Flat,"
                    
                    
                    
                       Located on the mother dairy lane and hence less congested as one side of the road is row of garages. In addition there is a lockable garage with the house which can easily accommodate SUV.
                    
                ",6571.428571
2100,15500000,"Sector 56, Gurgaon, Delhi NCR",1800,28.432113,77.1041751,3,3,4,Ready to Move,Resale,,,,,Flat,"


                                Located at Sector 56 in Gurgaon, Alankar Apartment is inspiring in design, stirring in luxury and enveloped by verdant surroundings. Alankar Apartment is in troupe with many famous schools, hospitals, shopping destinations, tech parks and every civic amenity required, so that you spend less time on the road and more at home.Alankar Apartment offers an array of world class amenities such as Apartments. Besides that proper safety equipments are installed to ensure that you live safely and happily with your family in these apartments at Sector 56.Sector 56, one of the oldest sectors in Gurgaon, is established with the migration of professionals in the city on the wake of rapid commercial development. Located adjacent to Golf Course Road, the sector is considered as affordable when compared to the new high-rise developments on Golf Course Road and serve the residential needs of people working in various employment hubs like Golf Course Road, Cyber City and MG Road. The sector is thriving with many Corporative Group Housing Societies (CGHS), apartment projects, local markets and eateries. Sector 55, 57, 54 are the nearby localities to this sector.
                            
more

",8611.111111
2101,24900000,"Mukharji Park, Mukerjee Park, New Delhi - West, Delhi NCR",2225,28.63464737,77.04912567,4,3,1,Ready to Move,Resale,6,Furnished,1,Behind Pacific Mall,Flat,"


                                This is a designer done floor with latest high end interiors and exteriors located in a very quiet posh gated colony facing a well maintained park. It has a wide road in front as well back . It has a covered stilt parking on the ground with ample.Parking space to park personal 3 cars installed with cctv cameras makes it very safe. All the important amenities are very closely located and have markets at walking distance. Very close to metro stations
                            
more

",11191.01124
2102,10100000,"Ramprastha Greens, Ghaziabad, Delhi NCR",1650,28.6495115,77.3474545,3,2,,Ready to Move,Resale,,Furnished,,,Flat,"
",6121.212121
2103,3500000,"Yamuna Expressway, Greater Noida, Yamuna Expressway, Greater Noida, Delhi NCR",990,28.432194,77.508042,2,2,2,Ready to Move,Resale,,,,gaur international school lots of companies are opening,Flat,"


                                Its very near to yamuna expressway formula one stadium jewar airport project is going to start soon. search on youtube about the Gaur yamuna city 16th park view project. we r just stuck due to shortage of funds thats i m posting to sell it out. unused flat. ready to move possession is read. corner flat both balcony attached
                            
more

",3535.353535
2104,7000000,"Sector 76, Noida, Sector 76, Noida, Delhi NCR",1315,28.56541475,77.383196,3,2,5,Ready to Move,Resale,,,,,Flat,"
                    
                    
                    
                       It is just walking distance with operational Metro Station
                    
                ",5323.193916
2105,2500000,"Flat no-102, Kala patthar mandir Marg, Jain Road, Near dwarka mor Metro Station Mohan Garden, Dwarka Mor, New Delhi - West, Delhi NCR",563,28.619316,77.033262,2,2,1,Ready to Move,Resale,,Unfurnished,,"kala patthar mandir,Metro station",Flat,"


                                Located in Dwarka Mor, New Delhi is a well-designed 2BHK Builder floor apartment available for sale. Ideal for families, retirees and couples, this 2 BHK builder floor benefitted with freehold ownership rights is a perfect place to live a delightful life with your loved ones. So, don’t let go of this chance.Property SpecificationMeasuring a super area of 563sqft, this 2BHK builder floor apartment is skillfully crafted making use of the available space and is worth every penny of your valuable money. Being vaastu compliant, this builder floor apartment offers its residents a life filled with happiness and prosperity.Situated on the 1st floor, this semi-furnished flat comprises 2 bedrooms decked with wardrobes, 2 bathrooms, a balcony, hall, and a kitchen with a granite cooking slab and sink. To continue, of the 2 bathrooms here, 1 is attached while the other is for common use. Moreover, both bathrooms are of western-style and have geysers in them to supply instant hot water.Overlooking the main road, the well-aligned balcony present in this builder floor is attached to one of the bedrooms. It not only adds extra space but also allows fresh air and natural light to seep in.Talking about the flooring, vitrified tiles which are moisture-resistant and durable are covered across all the rooms.FacilitiesResidents of this property need not have to worry about the safety of their vehicles as 2 covered parking slots are available for the same. In addition, to help residents carry on their daily chores without any hiccups; this property is supported with 24hours water supply and power backup.Safety of residents is given the highest priority so security guards are appointed and CCTV cameras are also installed.LocalityWith widespread connectivity and proximity to developed areas, this locality is definitely the right destination for families to settle down. Hence, owning this property is indeed a clever decision.Sited at proximity to Kala Patthar Mandir, this property boasts of having easy access to major social amenities. Government school, as well as the market, are at a 100meter distance while Tarak Hospital and other clinics are close by.Commuting will not be a constraint as public/private transport services are readily available at a short distance and the metro station is hardly a kilometre away.
                            
more

",4440.497336
2106,8700000,"C & D Block, Shalimar Bagh, New Delhi, Shalimar bagh, New Delhi - North, Delhi NCR",1100,28.73028639,77.150781,2,2,1,Ready to Move,Resale,1,,,Opposite HAIDERPUR  METRO STATION,Flat,"
                    
                    
                    
                       2 BHK residential flat available for sell.
                    
                ",7909.090909
